repo https://github.com/CBIIT/htan-model
commit 6298add
node	property	value_or_TYPE
Biospecimen	PreinvasiveMorphology	Carcinoma_NOS
Biospecimen	PreinvasiveMorphology	Hamartoma
Biospecimen	PreinvasiveMorphology	Invasive_melanoma___acral_lentiginous
Biospecimen	PreinvasiveMorphology	Invasive_melanoma___desmoplastic
Biospecimen	PreinvasiveMorphology	Invasive_melanoma___lentigo_maligna
Biospecimen	PreinvasiveMorphology	Invasive_melanoma___nevoid
Biospecimen	PreinvasiveMorphology	Invasive_melanoma___nodular_type
Biospecimen	PreinvasiveMorphology	Invasive_melanoma___other
Biospecimen	PreinvasiveMorphology	Invasive_melanoma___superficial_spreading
Biospecimen	PreinvasiveMorphology	Melanocytic_hyperplasia
Biospecimen	PreinvasiveMorphology	Melanoma_in_situ___acral_lentiginous
Biospecimen	PreinvasiveMorphology	Melanoma_in_situ___arising_in_a_giant_congenital_nevus
Biospecimen	PreinvasiveMorphology	Melanoma_in_situ___lentigo_maligna_type
Biospecimen	PreinvasiveMorphology	Melanoma_in_situ___not_otherwise_classified
Biospecimen	PreinvasiveMorphology	Melanoma_in_situ___superficial_spreading
Biospecimen	PreinvasiveMorphology	Mild_dysplasia
Biospecimen	PreinvasiveMorphology	Moderate_dysplasia
Biospecimen	PreinvasiveMorphology	No_diagnosis_possible
Biospecimen	PreinvasiveMorphology	Normal_WDA
Biospecimen	PreinvasiveMorphology	Persistent_melanoma_in_situ
Biospecimen	PreinvasiveMorphology	Reserve_cell_hyperplasia
Biospecimen	PreinvasiveMorphology	Scar___no_residual_melanoma
Biospecimen	PreinvasiveMorphology	Severe_dysplasia
Biospecimen	PreinvasiveMorphology	Squamous_Carcinoma_in_situ
Biospecimen	PreinvasiveMorphology	Squamous_metaplasia___immature
Biospecimen	PreinvasiveMorphology	Squamous_metaplasia___mature
Biospecimen	ProcessingDaysfromIndex	TBD
Biospecimen	ProcessingLocation	TBD
Biospecimen	ProtocolLink	TBD
Biospecimen	SiteDataSource	TBD
Biospecimen	SlicingMethod	Cryosectioning
Biospecimen	SlicingMethod	Not_Reported
Biospecimen	SlicingMethod	Sectioning
Biospecimen	SlicingMethod	Sliding_microtome
Biospecimen	SlicingMethod	Tissue_molds
Biospecimen	SlicingMethod	Vibratome
Biospecimen	SlicingMethod	other
Biospecimen	SlicingMethod	unknown
Biospecimen	SourceHTANBiospecimenID	TBD
Biospecimen	StorageMethod	Ambient_temperature
Biospecimen	StorageMethod	Cut_slide
Biospecimen	StorageMethod	Desiccant_at_4C
Biospecimen	StorageMethod	Fresh
Biospecimen	StorageMethod	Frozen_at__150C
Biospecimen	StorageMethod	Frozen_at__70C
Biospecimen	StorageMethod	Frozen_at__80C
Biospecimen	StorageMethod	Frozen_in_liquid_nitrogen
Biospecimen	StorageMethod	Frozen_in_vapor_phase
Biospecimen	StorageMethod	Not_Applicable
Biospecimen	StorageMethod	Paraffin_block
Biospecimen	StorageMethod	RNAlater_at_25C
Biospecimen	StorageMethod	RNAlater_at_4C
Biospecimen	StorageMethod	RNAlater_at__20C
Biospecimen	StorageMethod	Refrigerated_at_4_degrees
Biospecimen	StorageMethod	Refrigerated_vacuum_chamber
Biospecimen	StorageMethod	_4C_in_vacuum_chamber
Biospecimen	StorageMethod	unknown
Biospecimen	TimepointLabel	TBD
Biospecimen	TumorInfiltratingLymphocytes	TBD
BulkMethylation_seqLevel1	BisulfiteConversion	Agilent_SureSelectXT_Methyl_Seq
BulkMethylation_seqLevel1	BisulfiteConversion	NEBNext_Enzymatic_Methyl_seq_Kit
BulkMethylation_seqLevel1	BisulfiteConversion	Zimo_EZ_96_DNA_Methylation_Deep_Kit
BulkMethylation_seqLevel1	BisulfiteConversion	Zimo_EZ_96_DNA_Methylation_Shallow_Kit
BulkMethylation_seqLevel1	BisulfiteConversion	Zimo_EZ_DNA_Methylation_Kit
BulkMethylation_seqLevel1	BulkMethylationAssayType	Beadchip_Array
BulkMethylation_seqLevel1	BulkMethylationAssayType	Targeted_Genome
BulkMethylation_seqLevel1	BulkMethylationAssayType	Whole_genome
BulkMethylation_seqLevel1	Component	TBD
BulkMethylation_seqLevel1	FileFormat	Am
BulkMethylation_seqLevel1	FileFormat	DICOM
BulkMethylation_seqLevel1	FileFormat	M
BulkMethylation_seqLevel1	FileFormat	Md
BulkMethylation_seqLevel1	FileFormat	OME_TIFF
BulkMethylation_seqLevel1	FileFormat	Python_script
BulkMethylation_seqLevel1	FileFormat	RData
BulkMethylation_seqLevel1	FileFormat	R_script
BulkMethylation_seqLevel1	FileFormat	Sentrix_descriptor_file
BulkMethylation_seqLevel1	FileFormat	_7z
BulkMethylation_seqLevel1	FileFormat	ab1
BulkMethylation_seqLevel1	FileFormat	abf
BulkMethylation_seqLevel1	FileFormat	avi
BulkMethylation_seqLevel1	FileFormat	bai
BulkMethylation_seqLevel1	FileFormat	bam
BulkMethylation_seqLevel1	FileFormat	bcf
BulkMethylation_seqLevel1	FileFormat	bed
BulkMethylation_seqLevel1	FileFormat	bed_broadPeak
BulkMethylation_seqLevel1	FileFormat	bed_gappedPeak
BulkMethylation_seqLevel1	FileFormat	bed_narrowPeak
BulkMethylation_seqLevel1	FileFormat	bedgraph
BulkMethylation_seqLevel1	FileFormat	bgzip
BulkMethylation_seqLevel1	FileFormat	bigwig
BulkMethylation_seqLevel1	FileFormat	bpm
BulkMethylation_seqLevel1	FileFormat	cel
BulkMethylation_seqLevel1	FileFormat	cell_am
BulkMethylation_seqLevel1	FileFormat	chp
BulkMethylation_seqLevel1	FileFormat	cloupe
BulkMethylation_seqLevel1	FileFormat	csv
BulkMethylation_seqLevel1	FileFormat	czi
BulkMethylation_seqLevel1	FileFormat	dat
BulkMethylation_seqLevel1	FileFormat	dcc
BulkMethylation_seqLevel1	FileFormat	doc
BulkMethylation_seqLevel1	FileFormat	dup
BulkMethylation_seqLevel1	FileFormat	excel
BulkMethylation_seqLevel1	FileFormat	fasta
BulkMethylation_seqLevel1	FileFormat	fastq
BulkMethylation_seqLevel1	FileFormat	fig
BulkMethylation_seqLevel1	FileFormat	flagstat
BulkMethylation_seqLevel1	FileFormat	gct
BulkMethylation_seqLevel1	FileFormat	gff3
BulkMethylation_seqLevel1	FileFormat	gtf
BulkMethylation_seqLevel1	FileFormat	gzip
BulkMethylation_seqLevel1	FileFormat	hdf5
BulkMethylation_seqLevel1	FileFormat	hic
BulkMethylation_seqLevel1	FileFormat	html
BulkMethylation_seqLevel1	FileFormat	hyperlink
BulkMethylation_seqLevel1	FileFormat	idat
BulkMethylation_seqLevel1	FileFormat	idx
BulkMethylation_seqLevel1	FileFormat	jpg
BulkMethylation_seqLevel1	FileFormat	json
BulkMethylation_seqLevel1	FileFormat	locs
BulkMethylation_seqLevel1	FileFormat	maf
BulkMethylation_seqLevel1	FileFormat	mex
BulkMethylation_seqLevel1	FileFormat	mov
BulkMethylation_seqLevel1	FileFormat	mpg
BulkMethylation_seqLevel1	FileFormat	msf
BulkMethylation_seqLevel1	FileFormat	mtx
BulkMethylation_seqLevel1	FileFormat	mzML
BulkMethylation_seqLevel1	FileFormat	pdf
BulkMethylation_seqLevel1	FileFormat	pkc
BulkMethylation_seqLevel1	FileFormat	plink
BulkMethylation_seqLevel1	FileFormat	png
BulkMethylation_seqLevel1	FileFormat	powerpoint
BulkMethylation_seqLevel1	FileFormat	pzfx
BulkMethylation_seqLevel1	FileFormat	raw
BulkMethylation_seqLevel1	FileFormat	rcc
BulkMethylation_seqLevel1	FileFormat	recal
BulkMethylation_seqLevel1	FileFormat	rmd
BulkMethylation_seqLevel1	FileFormat	sam
BulkMethylation_seqLevel1	FileFormat	sav
BulkMethylation_seqLevel1	FileFormat	scn
BulkMethylation_seqLevel1	FileFormat	sdf
BulkMethylation_seqLevel1	FileFormat	seg
BulkMethylation_seqLevel1	FileFormat	sif
BulkMethylation_seqLevel1	FileFormat	sqlite
BulkMethylation_seqLevel1	FileFormat	sra
BulkMethylation_seqLevel1	FileFormat	svg
BulkMethylation_seqLevel1	FileFormat	svs
BulkMethylation_seqLevel1	FileFormat	tagAlign
BulkMethylation_seqLevel1	FileFormat	tar
BulkMethylation_seqLevel1	FileFormat	tif
BulkMethylation_seqLevel1	FileFormat	tiff
BulkMethylation_seqLevel1	FileFormat	tranches
BulkMethylation_seqLevel1	FileFormat	tsv
BulkMethylation_seqLevel1	FileFormat	txt
BulkMethylation_seqLevel1	FileFormat	vcf
BulkMethylation_seqLevel1	FileFormat	wiggle
BulkMethylation_seqLevel1	FileFormat	xml
BulkMethylation_seqLevel1	FileFormat	zip
BulkMethylation_seqLevel1	Filename	TBD
BulkMethylation_seqLevel1	HTANDataFileID	TBD
BulkMethylation_seqLevel1	HTANParentBiospecimenID	TBD
BulkMethylation_seqLevel1	NucleicAcidSource	Bulk_Nuclei
BulkMethylation_seqLevel1	NucleicAcidSource	Bulk_Whole_Cell
BulkMethylation_seqLevel1	NucleicAcidSource	Micro_region
BulkMethylation_seqLevel1	NucleicAcidSource	Single_Cell
BulkMethylation_seqLevel1	NucleicAcidSource	Single_Nucleus
BulkMethylation_seqLevel1	ReplicateType	Biological_replicate
BulkMethylation_seqLevel1	ReplicateType	Not_Applicable
BulkMethylation_seqLevel1	ReplicateType	Technical_replicate
BulkMethylation_seqLevel1	SequencingPlatform	AB_SOLiD_2
BulkMethylation_seqLevel1	SequencingPlatform	AB_SOLiD_3
BulkMethylation_seqLevel1	SequencingPlatform	AB_SOLiD_4
BulkMethylation_seqLevel1	SequencingPlatform	Complete_Genomics
BulkMethylation_seqLevel1	SequencingPlatform	GridION
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_Genome_Analyzer_II
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_Genome_Analyzer_IIx
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_HiSeq_2000
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_HiSeq_2500
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_HiSeq_4000
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_HiSeq_X_Five
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_HiSeq_X_Ten
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_MiSeq
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_NextSeq
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_Next_Seq_2500
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_Next_Seq_500
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_Next_Seq_550
BulkMethylation_seqLevel1	SequencingPlatform	Illumina_NovaSeq_6000
BulkMethylation_seqLevel1	SequencingPlatform	Ion_Torrent_PGM
BulkMethylation_seqLevel1	SequencingPlatform	Ion_Torrent_Proton
BulkMethylation_seqLevel1	SequencingPlatform	Ion_Torrent_S5
BulkMethylation_seqLevel1	SequencingPlatform	Not_Reported
BulkMethylation_seqLevel1	SequencingPlatform	NovaSeqS4
BulkMethylation_seqLevel1	SequencingPlatform	NovaSeq_6000
BulkMethylation_seqLevel1	SequencingPlatform	Oxford_Nanopore_minION
BulkMethylation_seqLevel1	SequencingPlatform	PacBio_RS
BulkMethylation_seqLevel1	SequencingPlatform	PacBio_Sequel2
BulkMethylation_seqLevel1	SequencingPlatform	PromethION
BulkMethylation_seqLevel1	SequencingPlatform	Revio
BulkMethylation_seqLevel1	SequencingPlatform	Ultima_Genomics_UG100
BulkMethylation_seqLevel1	SequencingPlatform	_454_GS_FLX_Titanium
BulkMethylation_seqLevel1	SequencingPlatform	other
BulkMethylation_seqLevel1	SequencingPlatform	unknown
BulkMethylation_seqLevel1	TotalDNAInput	TBD
BulkMethylation_seqLevel2	AlignmentWorkflowType	BRAT_BW
BulkMethylation_seqLevel2	AlignmentWorkflowType	BSMAP
BulkMethylation_seqLevel2	AlignmentWorkflowType	BS_Seeker
BulkMethylation_seqLevel2	AlignmentWorkflowType	BS_Seeker2
BulkMethylation_seqLevel2	AlignmentWorkflowType	BSmooth
BulkMethylation_seqLevel2	AlignmentWorkflowType	BWA
BulkMethylation_seqLevel2	AlignmentWorkflowType	BWA_aln
BulkMethylation_seqLevel2	AlignmentWorkflowType	BWA_mem
BulkMethylation_seqLevel2	AlignmentWorkflowType	BWA_meth
BulkMethylation_seqLevel2	AlignmentWorkflowType	BWA_with_BQSR
BulkMethylation_seqLevel2	AlignmentWorkflowType	BWA_with_Mark_Duplicates_and_BQSR
BulkMethylation_seqLevel2	AlignmentWorkflowType	B_SOLANA
BulkMethylation_seqLevel2	AlignmentWorkflowType	BatMeth
BulkMethylation_seqLevel2	AlignmentWorkflowType	Bismark
BulkMethylation_seqLevel2	AlignmentWorkflowType	Bisulfighter
BulkMethylation_seqLevel2	AlignmentWorkflowType	Bowtie
BulkMethylation_seqLevel2	AlignmentWorkflowType	ERNE_BS5
BulkMethylation_seqLevel2	AlignmentWorkflowType	GSNAP
BulkMethylation_seqLevel2	AlignmentWorkflowType	LAST
BulkMethylation_seqLevel2	AlignmentWorkflowType	MethylCoder
BulkMethylation_seqLevel2	AlignmentWorkflowType	None
BulkMethylation_seqLevel2	AlignmentWorkflowType	Other_Alignment_Workflow
BulkMethylation_seqLevel2	AlignmentWorkflowType	Pash
BulkMethylation_seqLevel2	AlignmentWorkflowType	RMAP
BulkMethylation_seqLevel2	AlignmentWorkflowType	SOCS_B
BulkMethylation_seqLevel2	AlignmentWorkflowType	STAR_2_Pass
BulkMethylation_seqLevel2	AlignmentWorkflowType	STAR_2_Pass_Chimeric
BulkMethylation_seqLevel2	AlignmentWorkflowType	STAR_2_Pass_Genome
BulkMethylation_seqLevel2	AlignmentWorkflowType	STAR_2_Pass_Transcriptome
BulkMethylation_seqLevel2	AlignmentWorkflowType	Segemehl
BulkMethylation_seqLevel2	AlignmentWorkflowUrl	TBD
BulkMethylation_seqLevel2	AverageBaseQuality	TBD
BulkMethylation_seqLevel2	AverageInsertSize	TBD
BulkMethylation_seqLevel2	AverageReadLength	TBD
BulkMethylation_seqLevel2	BulkMethylationGenomicReference	HG19
BulkMethylation_seqLevel2	BulkMethylationGenomicReference	HG38
BulkMethylation_seqLevel2	BulkMethylationGenomicReference	T2T_CHM13
BulkMethylation_seqLevel2	Component	TBD
BulkMethylation_seqLevel2	Contamination	TBD
BulkMethylation_seqLevel2	ContaminationError	TBD
BulkMethylation_seqLevel2	DuplicateRemovalSoftware	Samtools_sort
BulkMethylation_seqLevel2	DuplicateRemovalSoftware	picard_MarkDuplicates
BulkMethylation_seqLevel2	FileFormat	Am
BulkMethylation_seqLevel2	FileFormat	DICOM
BulkMethylation_seqLevel2	FileFormat	M
BulkMethylation_seqLevel2	FileFormat	Md
BulkMethylation_seqLevel2	FileFormat	OME_TIFF
BulkMethylation_seqLevel2	FileFormat	Python_script
BulkMethylation_seqLevel2	FileFormat	RData
BulkMethylation_seqLevel2	FileFormat	R_script
BulkMethylation_seqLevel2	FileFormat	Sentrix_descriptor_file
BulkMethylation_seqLevel2	FileFormat	_7z
BulkMethylation_seqLevel2	FileFormat	ab1
BulkMethylation_seqLevel2	FileFormat	abf
BulkMethylation_seqLevel2	FileFormat	avi
BulkMethylation_seqLevel2	FileFormat	bai
BulkMethylation_seqLevel2	FileFormat	bam
BulkMethylation_seqLevel2	FileFormat	bcf
BulkMethylation_seqLevel2	FileFormat	bed
BulkMethylation_seqLevel2	FileFormat	bed_broadPeak
BulkMethylation_seqLevel2	FileFormat	bed_gappedPeak
BulkMethylation_seqLevel2	FileFormat	bed_narrowPeak
BulkMethylation_seqLevel2	FileFormat	bedgraph
BulkMethylation_seqLevel2	FileFormat	bgzip
BulkMethylation_seqLevel2	FileFormat	bigwig
BulkMethylation_seqLevel2	FileFormat	bpm
BulkMethylation_seqLevel2	FileFormat	cel
BulkMethylation_seqLevel2	FileFormat	cell_am
BulkMethylation_seqLevel2	FileFormat	chp
BulkMethylation_seqLevel2	FileFormat	cloupe
BulkMethylation_seqLevel2	FileFormat	csv
BulkMethylation_seqLevel2	FileFormat	czi
BulkMethylation_seqLevel2	FileFormat	dat
BulkMethylation_seqLevel2	FileFormat	dcc
BulkMethylation_seqLevel2	FileFormat	doc
BulkMethylation_seqLevel2	FileFormat	dup
BulkMethylation_seqLevel2	FileFormat	excel
BulkMethylation_seqLevel2	FileFormat	fasta
BulkMethylation_seqLevel2	FileFormat	fastq
BulkMethylation_seqLevel2	FileFormat	fig
BulkMethylation_seqLevel2	FileFormat	flagstat
BulkMethylation_seqLevel2	FileFormat	gct
BulkMethylation_seqLevel2	FileFormat	gff3
BulkMethylation_seqLevel2	FileFormat	gtf
BulkMethylation_seqLevel2	FileFormat	gzip
BulkMethylation_seqLevel2	FileFormat	hdf5
BulkMethylation_seqLevel2	FileFormat	hic
BulkMethylation_seqLevel2	FileFormat	html
BulkMethylation_seqLevel2	FileFormat	hyperlink
BulkMethylation_seqLevel2	FileFormat	idat
BulkMethylation_seqLevel2	FileFormat	idx
BulkMethylation_seqLevel2	FileFormat	jpg
BulkMethylation_seqLevel2	FileFormat	json
BulkMethylation_seqLevel2	FileFormat	locs
BulkMethylation_seqLevel2	FileFormat	maf
BulkMethylation_seqLevel2	FileFormat	mex
BulkMethylation_seqLevel2	FileFormat	mov
BulkMethylation_seqLevel2	FileFormat	mpg
BulkMethylation_seqLevel2	FileFormat	msf
BulkMethylation_seqLevel2	FileFormat	mtx
BulkMethylation_seqLevel2	FileFormat	mzML
BulkMethylation_seqLevel2	FileFormat	pdf
BulkMethylation_seqLevel2	FileFormat	pkc
BulkMethylation_seqLevel2	FileFormat	plink
BulkMethylation_seqLevel2	FileFormat	png
BulkMethylation_seqLevel2	FileFormat	powerpoint
BulkMethylation_seqLevel2	FileFormat	pzfx
BulkMethylation_seqLevel2	FileFormat	raw
BulkMethylation_seqLevel2	FileFormat	rcc
BulkMethylation_seqLevel2	FileFormat	recal
BulkMethylation_seqLevel2	FileFormat	rmd
BulkMethylation_seqLevel2	FileFormat	sam
BulkMethylation_seqLevel2	FileFormat	sav
BulkMethylation_seqLevel2	FileFormat	scn
BulkMethylation_seqLevel2	FileFormat	sdf
BulkMethylation_seqLevel2	FileFormat	seg
BulkMethylation_seqLevel2	FileFormat	sif
BulkMethylation_seqLevel2	FileFormat	sqlite
BulkMethylation_seqLevel2	FileFormat	sra
BulkMethylation_seqLevel2	FileFormat	svg
BulkMethylation_seqLevel2	FileFormat	svs
BulkMethylation_seqLevel2	FileFormat	tagAlign
BulkMethylation_seqLevel2	FileFormat	tar
BulkMethylation_seqLevel2	FileFormat	tif
BulkMethylation_seqLevel2	FileFormat	tiff
BulkMethylation_seqLevel2	FileFormat	tranches
BulkMethylation_seqLevel2	FileFormat	tsv
BulkMethylation_seqLevel2	FileFormat	txt
BulkMethylation_seqLevel2	FileFormat	vcf
BulkMethylation_seqLevel2	FileFormat	wiggle
BulkMethylation_seqLevel2	FileFormat	xml
BulkMethylation_seqLevel2	FileFormat	zip
BulkMethylation_seqLevel2	Filename	TBD
BulkMethylation_seqLevel2	GenomicReferenceURL	TBD
BulkMethylation_seqLevel2	HTANDataFileID	TBD
BulkMethylation_seqLevel2	HTANParentDataFileID	TBD
BulkMethylation_seqLevel2	IndexFileName	TBD
BulkMethylation_seqLevel2	LibraryLayout	Long_Read
BulkMethylation_seqLevel2	LibraryLayout	Mid_length
BulkMethylation_seqLevel2	LibraryLayout	Paired_End
BulkMethylation_seqLevel2	LibraryLayout	Single_Read
BulkMethylation_seqLevel2	MeanCoverage	TBD
BulkMethylation_seqLevel2	PairsOnDiffCHR	TBD
BulkMethylation_seqLevel2	ProportionBaseMismatch	TBD
BulkMethylation_seqLevel2	ProportionCoverage30X	TBD
BulkMethylation_seqLevel2	ProportionReadsDuplicated	TBD
BulkMethylation_seqLevel2	ProportionReadsMapped	TBD
BulkMethylation_seqLevel2	ProportionTargetsNoCoverage	TBD
BulkMethylation_seqLevel2	ProportionofMinimumCpGCoverage10X	TBD
BulkMethylation_seqLevel2	ShortReads	TBD
BulkMethylation_seqLevel2	TotalReads	TBD
BulkMethylation_seqLevel2	TotalUniquelyMapped	TBD
BulkMethylation_seqLevel2	TotalUnmappedreads	TBD
BulkMethylation_seqLevel2	Trimmer	Adapter_removal
BulkMethylation_seqLevel2	Trimmer	Btrim
BulkMethylation_seqLevel2	Trimmer	ConDeTri
BulkMethylation_seqLevel2	Trimmer	Cutadapt
BulkMethylation_seqLevel2	Trimmer	ERNE_FILTER
BulkMethylation_seqLevel2	Trimmer	FASTX_toolkit
BulkMethylation_seqLevel2	Trimmer	Kraken
BulkMethylation_seqLevel2	Trimmer	PRINSEQ
BulkMethylation_seqLevel2	Trimmer	SolexaQA
BulkMethylation_seqLevel2	Trimmer	Trim_Galore_
BulkMethylation_seqLevel2	Trimmer	Trimmo_matic
BulkMethylation_seqLevel3	Component	TBD
BulkMethylation_seqLevel3	DMCCallingTool	BSmooth
BulkMethylation_seqLevel3	DMCCallingTool	BiSeq
BulkMethylation_seqLevel3	DMCCallingTool	DSS
BulkMethylation_seqLevel3	DMCCallingTool	DSS_single
BulkMethylation_seqLevel3	DMCCallingTool	MACAU
BulkMethylation_seqLevel3	DMCCallingTool	MOABS
BulkMethylation_seqLevel3	DMCCallingTool	MethylDackel
BulkMethylation_seqLevel3	DMCCallingTool	MethylKit
BulkMethylation_seqLevel3	DMCCallingTool	MethylSig
BulkMethylation_seqLevel3	DMCCallingTool	metilene
BulkMethylation_seqLevel3	DMCCallingWorkflowURL	TBD
BulkMethylation_seqLevel3	DMCdatafileformat	BED
BulkMethylation_seqLevel3	DMCdatafileformat	bedGraph
BulkMethylation_seqLevel3	DMRCallingTool	BSmooth
BulkMethylation_seqLevel3	DMRCallingTool	BiSeq
BulkMethylation_seqLevel3	DMRCallingTool	DSS
BulkMethylation_seqLevel3	DMRCallingTool	DSS_single
BulkMethylation_seqLevel3	DMRCallingTool	MACAU
BulkMethylation_seqLevel3	DMRCallingTool	MOABS
